id_local,uf,municipio
2603,PR,CORNÉLIO PROCÓPIO
2604,PR,CORONEL DOMINGOS SOARES
2605,PR,CORONEL VIVIDA
2606,PR,CORUMBATAÍ DO SUL
2607,PR,CRUZ MACHADO
2608,PR,CRUZEIRO DO OESTE
2609,PR,CRUZEIRO DO SUL
2610,PR,CURITIBA
2611,PR,CURIÚVA
2612,PR,CÂNDIDO DE ABREU
2613,PR,CÉU AZUL
2614,PR,DIAMANTE DO NORTE
2615,PR,DIAMANTE DO SUL
2616,PR,DIAMANTE D´OESTE
2617,PR,DOIS VIZINHOS
2618,PR,DOURADINA
2619,PR,ENGENHEIRO BELTRÃO
2620,PR,ESPIGÃO ALTO DO IGUAÇU
2621,PR,FAXINAL
2622,PR,FAZENDA RIO GRANDE
2623,PR,FERNANDES PINHEIRO
2624,PR,FIGUEIRA
2625,PR,FLOR DA SERRA DO SUL
2626,PR,FLORAÍ
2627,PR,FLORESTA
2628,PR,FLORESTÓPOLIS
2629,PR,FORMOSA DO OESTE
2630,PR,FOZ DO IGUAÇU
2631,PR,FOZ DO JORDÃO
2632,PR,FRANCISCO ALVES
2633,PR,FRANCISCO BELTRÃO
2634,PR,FÊNIX
2635,PR,GENERAL CARNEIRO
2636,PR,GODOY MOREIRA
2637,PR,GOIOERÊ
2638,PR,GRANDES RIOS
2639,PR,GUAMIRANGA
2640,PR,GUAPIRAMA
2641,PR,GUARACI
2642,PR,GUARANIAÇU
2643,PR,GUARAPUAVA
2644,PR,GUARAQUEÇABA
2645,PR,GUARATUBA
2646,PR,GUAÍRA
2647,PR,IBAITI
2648,PR,IBIPORÃ
2649,PR,ICARAÍMA
2650,PR,IGUARAÇU
2651,PR,IGUATU
2652,PR,IMBAÚ
2653,PR,IMBITUVA
2654,PR,INAJÁ
2655,PR,INÁCIO MARTINS
2656,PR,IPIRANGA
2657,PR,IPORÃ
2658,PR,IRACEMA DO OESTE
2659,PR,IRATI
2660,PR,IRETAMA
2661,PR,ITAGUAJÉ
2662,PR,ITAIPULÂNDIA
2663,PR,ITAMBÉ
2664,PR,ITAPEJARA D´OESTE
2665,PR,ITAPERUÇU
2666,PR,IVAIPORÃ
2667,PR,IVATUBA
2668,PR,IVATÉ
2669,PR,IVAÍ
2670,PR,JACAREZINHO
2671,PR,JAGUAPITÃ
2672,PR,JAGUARIAÍVA
2673,PR,JANDAIA DO SUL
2674,PR,JANIÓPOLIS
2675,PR,JAPIRA
2676,PR,JAPURÁ
2677,PR,JARDIM ALEGRE
2678,PR,JATAIZINHO
2679,PR,JESUÍTAS
2680,PR,JOAQUIM TÁVORA
2681,PR,JUNDIAÍ DO SUL
2682,PR,JURANDA
2683,PR,JUSSARA
2684,PR,LAPA
2685,PR,LARANJEIRAS DO SUL
2686,PR,LEÓPOLIS
2687,PR,LINDOESTE
2688,PR,LOANDA
2689,PR,LOBATO
2690,PR,LONDRINA
2691,PR,LUIZIANA
2692,PR,LUPIONÓPOLIS
2693,PR,MALLET
2694,PR,MAMBORÊ
2695,PR,MANDAGUARI
2696,PR,MANDAGUAÇU
2697,PR,MANDIRITUBA
2698,PR,MANGUEIRINHA
2699,PR,MANOEL RIBAS
2700,PR,MARECHAL CÂNDIDO RONDON
2701,PR,MARIALVA
2702,PR,MARILENA
2703,PR,MARILUZ
2704,PR,MARILÂNDIA DO SUL
2705,PR,MARINGÁ
2706,PR,MARIPÁ
2707,PR,MARIÓPOLIS
2708,PR,MARMELEIRO
2709,PR,MARUMBI
2710,PR,MATELÂNDIA
2711,PR,MATINHOS
2712,PR,MAUÁ DA SERRA
2713,PR,MEDIANEIRA
2714,PR,MIRADOR
2715,PR,MIRASELVA
2716,PR,MISSAL
2717,PR,MOREIRA SALES
2718,PR,MORRETES
2719,PR,NOSSA SENHORA DAS GRAÇAS
2720,PR,NOVA ALIANÇA DO IVAÍ
2721,PR,NOVA AURORA
2722,PR,NOVA CANTU
2723,PR,NOVA ESPERANÇA
2724,PR,NOVA ESPERANÇA DO SUDOESTE
2725,PR,NOVA FÁTIMA
2726,PR,NOVA LARANJEIRAS
2727,PR,NOVA LONDRINA
2728,PR,NOVA PRATA DO IGUAÇU
2729,PR,NOVA SANTA BÁRBARA
2730,PR,NOVA SANTA ROSA
2731,PR,NOVA TEBAS
2732,PR,ORTIGUEIRA
2733,PR,OURIZONA
2734,PR,OURO VERDE DO OESTE
2735,PR,PAIÇANDU
2736,PR,PALMAS
2737,PR,PALMEIRA
2738,PR,PALMITAL
2739,PR,PALOTINA
2740,PR,PARANACITY
2741,PR,PARANAGUÁ
2742,PR,PARANAVAÍ
2743,PR,PARAÍSO DO NORTE
2744,PR,PATO BRAGADO
2745,PR,PATO BRANCO
2746,PR,PEABIRU
2747,PR,PINHAIS
2748,PR,PINHALÃO
2749,PR,PINHÃO
2750,PR,PIRAQUARA
2751,PR,PIRAÍ DO SUL
2752,PR,PITANGA
2753,PR,PITANGUEIRAS
2754,PR,PIÊN
2755,PR,PLANALTINA DO PARANÁ
2756,PR,PLANALTO
2757,PR,PONTA GROSSA
2758,PR,PONTAL DO PARANÁ
2759,PR,PORECATU
2760,PR,PORTO AMAZONAS
2761,PR,PORTO BARREIRO
2762,PR,PRADO FERREIRA
2763,PR,PRANCHITA
2764,PR,PRIMEIRO DE MAIO
2765,PR,PRUDENTÓPOLIS
2766,PR,PÉROLA
2767,PR,PÉROLA D´OESTE
2768,PR,QUATIGUÁ
2769,PR,QUATRO BARRAS
2770,PR,QUEDAS DO IGUAÇU
2771,PR,QUERÊNCIA DO NORTE
2772,PR,QUINTA DO SOL
2773,PR,QUITANDINHA
2774,PR,REALEZA
2775,PR,REBOUÇAS
2776,PR,RESERVA
2777,PR,RESERVA DO IGUAÇU
2778,PR,RIBEIRÃO CLARO
2779,PR,RIBEIRÃO DO PINHAL
2780,PR,RIO AZUL
2781,PR,RIO BOM
2782,PR,RIO BONITO DO IGUAÇU
2783,PR,RIO BRANCO DO IVAÍ
2784,PR,RIO BRANCO DO SUL
2785,PR,RIO NEGRO
2786,PR,ROLÂNDIA
2787,PR,RONCADOR
2788,PR,RONDON
2789,PR,ROSÁRIO DO IVAÍ
2790,PR,SABÁUDIA
2791,PR,SALGADO FILHO
2792,PR,SALTO DO LONTRA
2793,PR,SANTA CECÍLIA DO PAVÃO
2794,PR,SANTA CRUZ DE MONTE CASTELO
2795,PR,SANTA FÉ
2796,PR,SANTA HELENA
2797,PR,SANTA INÊS
2798,PR,SANTA ISABEL DO IVAÍ
2799,PR,SANTA IZABEL DO OESTE
2800,PR,SANTA MARIA DO OESTE
2801,PR,SANTA MARIANA
2802,PR,SANTA TEREZA DO OESTE
2803,PR,SANTA TEREZINHA DE ITAIPU
2804,PR,SANTANA DO ITARARÉ
2805,PR,SANTO ANTÔNIO DA PLATINA
2806,PR,SANTO ANTÔNIO DO SUDOESTE
2807,PR,SANTO INÁCIO
2808,PR,SAPOPEMA
2809,PR,SARANDI
2810,PR,SAUDADE DO IGUAÇU
2811,PR,SENGÉS
2812,PR,SERTANEJA
2813,PR,SERTANÓPOLIS
2814,PR,SIQUEIRA CAMPOS
2815,PR,SULINA
2816,PR,SÃO JERÔNIMO DA SERRA
2817,PR,SÃO JORGE DO PATROCÍNIO
2818,PR,SÃO JORGE D´OESTE
2819,PR,SÃO JOSÉ DOS PINHAIS
2820,PR,SÃO JOÃO
2821,PR,SÃO JOÃO DO CAIUÁ
2822,PR,SÃO JOÃO DO IVAÍ
2823,PR,SÃO JOÃO DO TRIUNFO
2824,PR,SÃO MANOEL DO PARANÁ
2825,PR,SÃO MATEUS DO SUL
2826,PR,SÃO MIGUEL DO IGUAÇU
2827,PR,SÃO PEDRO DO IVAÍ
2828,PR,SÃO SEBASTIÃO DA AMOREIRA
2829,PR,SÃO TOMÉ
2830,PR,TAMARANA
2831,PR,TAMBOARA
2832,PR,TAPEJARA
2833,PR,TEIXEIRA SOARES
2834,PR,TELÊMACO BORBA
2835,PR,TERRA BOA
2836,PR,TERRA RICA
2837,PR,TERRA ROXA
2838,PR,TIBAGI
2839,PR,TIJUCAS DO SUL
2840,PR,TOLEDO
2841,PR,TOMAZINA
2842,PR,TRÊS BARRAS DO PARANÁ
2843,PR,TUNAS DO PARANÁ
2844,PR,TUNEIRAS DO OESTE
2845,PR,TUPÃSSI
2846,PR,TURVO
2847,PR,UBIRATÃ
2848,PR,UMUARAMA
2849,PR,UNIFLOR
2850,PR,UNIÃO DA VITÓRIA
2851,PR,URAÍ
2852,PR,VENTANIA
2853,PR,VERA CRUZ DO OESTE
2854,PR,VERÊ
2855,PR,VIRMOND
2856,PR,VITORINO
2857,PR,WENCESLAU BRAZ
2858,RJ,ANGRA DOS REIS
2859,RJ,APERIBÉ
2860,RJ,ARARUAMA
2861,RJ,AREAL
2862,RJ,ARMAÇÃO DOS BÚZIOS
2863,RJ,ARRAIAL DO CABO
2864,RJ,BARRA DO PIRAÍ
2865,RJ,BARRA MANSA
2866,RJ,BELFORD ROXO
2867,RJ,BOM JARDIM
2868,RJ,BOM JESUS DO ITABAPOANA
2869,RJ,CABO FRIO
2870,RJ,CACHOEIRAS DE MACACU
2871,RJ,CAMBUCI
2872,RJ,CAMPOS DOS GOYTACAZES
2873,RJ,CANTAGALO
2874,RJ,CARAPEBUS
2875,RJ,CARDOSO MOREIRA
2876,RJ,CARMO
2877,RJ,CASIMIRO DE ABREU
2878,RJ,COMENDADOR LEVY GASPARIAN
2879,RJ,CONCEIÇÃO DE MACABU
2880,RJ,CORDEIRO
2881,RJ,DUAS BARRAS
2882,RJ,DUQUE DE CAXIAS
2883,RJ,ENGENHEIRO PAULO DE FRONTIN
2884,RJ,GUAPIMIRIM
2885,RJ,IGUABA GRANDE
2886,RJ,ITABORAÍ
2887,RJ,ITAGUAÍ
2888,RJ,ITALVA
2889,RJ,ITAOCARA
2890,RJ,ITAPERUNA
2891,RJ,ITATIAIA
2892,RJ,JAPERI
2893,RJ,LAJE DO MURIAÉ
2894,RJ,MACAÉ
2895,RJ,MACUCO
2896,RJ,MAGÉ
2897,RJ,MANGARATIBA
2898,RJ,MARICÁ
2899,RJ,MENDES
2900,RJ,MESQUITA
2901,RJ,MIGUEL PEREIRA
2902,RJ,MIRACEMA
2903,RJ,NATIVIDADE
2904,RJ,NILÓPOLIS
2905,RJ,NITERÓI
2906,RJ,NOVA FRIBURGO
2907,RJ,NOVA IGUAÇU
2908,RJ,PARACAMBI
2909,RJ,PARATI
2910,RJ,PARAÍBA DO SUL
2911,RJ,PATY DO ALFERES
2912,RJ,PETRÓPOLIS
2913,RJ,PINHEIRAL
2914,RJ,PIRAÍ
2915,RJ,PORCIÚNCULA
2916,RJ,PORTO REAL
2917,RJ,QUATIS
2918,RJ,QUEIMADOS
2919,RJ,QUISSAMÃ
2920,RJ,RESENDE
2921,RJ,RIO BONITO
2922,RJ,RIO CLARO
2923,RJ,RIO DAS FLORES
2924,RJ,RIO DAS OSTRAS
2925,RJ,RIO DE JANEIRO
2926,RJ,SANTA MARIA MADALENA
2927,RJ,SANTO ANTÔNIO DE PÁDUA
2928,RJ,SAPUCAIA
2929,RJ,SAQUAREMA
2930,RJ,SEROPÉDICA
2931,RJ,SILVA JARDIM
2932,RJ,SUMIDOURO
2933,RJ,SÃO FIDÉLIS
2934,RJ,SÃO FRANCISCO DE ITABAPOANA
2935,RJ,SÃO GONÇALO
2936,RJ,SÃO JOSÉ DE UBÁ
2937,RJ,SÃO JOSÉ DO VALE DO RIO PRETO
2938,RJ,SÃO JOÃO DA BARRA
2939,RJ,SÃO JOÃO DE MERITI
2940,RJ,SÃO PEDRO DA ALDEIA
2941,RJ,SÃO SEBASTIÃO DO ALTO
2942,RJ,TANGUÁ
2943,RJ,TERESÓPOLIS
2944,RJ,TRAJANO DE MORAIS
2945,RJ,TRÊS RIOS
2946,RJ,VALENÇA
2947,RJ,VARRE-SAI
2948,RJ,VASSOURAS
2949,RJ,VOLTA REDONDA
2950,RN,ACARI
2951,RN,AFONSO BEZERRA
2952,RN,ALEXANDRIA
2953,RN,ALTO DO RODRIGUES
2954,RN,ANGICOS
2955,RN,APODI
2956,RN,AREIA BRANCA
2957,RN,AUGUSTO SEVERO
2958,RN,AÇU
2959,RN,BARAÚNA
2960,RN,BAÍA FORMOSA
2961,RN,BODÓ
2962,RN,BOM JESUS
2963,RN,BREJINHO
2964,RN,CAICÓ
2965,RN,CANGUARETAMA
2966,RN,CARAÚBAS
2967,RN,CARNAUBAIS
2968,RN,CEARÁ-MIRIM
2969,RN,CERRO CORÁ
2970,RN,CURRAIS NOVOS
2971,RN,EQUADOR
2972,RN,EXTREMOZ
2973,RN,FELIPE GUERRA
2974,RN,FLORÂNIA
2975,RN,GOIANINHA
2976,RN,GOVERNADOR DIX-SEPT ROSADO
2977,RN,GROSSOS
2978,RN,GUAMARÉ
2979,RN,IELMO MARINHO
2980,RN,IPANGUAÇU
2981,RN,ITAÚ
2982,RN,JAPI
2983,RN,JARDIM DE PIRANHAS
2984,RN,JARDIM DO SERIDÓ
2985,RN,JOÃO CÂMARA
2986,RN,JUCURUTU
2987,RN,LAGOA DE PEDRAS
2988,RN,LAGOA D´ANTA
2989,RN,LAGOA NOVA
2990,RN,LAJES
2991,RN,LUCRÉCIA
2992,RN,LUÍS GOMES
2993,RN,MACAU
2994,RN,MACAÍBA
2995,RN,MARCELINO VIEIRA
2996,RN,MARTINS
2997,RN,MAXARANGUAPE
2998,RN,MONTANHAS
2999,RN,MONTE ALEGRE
3000,RN,MONTE DAS GAMELEIRAS
3001,RN,MOSSORÓ
3002,RN,NATAL
3003,RN,NOVA CRUZ
3004,RN,NÍSIA FLORESTA
3005,RN,OURO BRANCO
3006,RN,PARELHAS
3007,RN,PARNAMIRIM
3008,RN,PASSA E FICA
3009,RN,PATU
3010,RN,PAU DOS FERROS
3011,RN,PEDRA GRANDE
3012,RN,PEDRO VELHO
3013,RN,PENDÊNCIAS
3014,RN,PORTALEGRE
3015,RN,POÇO BRANCO
3016,RN,PRESIDENTE JUSCELINO
3017,RN,RIACHUELO
3018,RN,RIO DO FOGO
3019,RN,SANTA CRUZ
3020,RN,SANTANA DO MATOS
3021,RN,SANTO ANTÔNIO
3022,RN,SERRA DE SÃO BENTO
3023,RN,SERRA DO MEL
3024,RN,SERRINHA DOS PINTOS
3025,RN,SÃO BENTO DO NORTE
3026,RN,SÃO BENTO DO TRAIRÍ
3027,RN,SÃO FRANCISCO DO OESTE
3028,RN,SÃO GONÇALO DO AMARANTE
3029,RN,SÃO JOSÉ DE MIPIBU
3030,RN,SÃO JOSÉ DO CAMPESTRE
3031,RN,SÃO MIGUEL
3032,RN,SÃO MIGUEL DO GOSTOSO
3033,RN,SÃO PAULO DO POTENGI
3034,RN,SÃO RAFAEL
3035,RN,TAIPU
3036,RN,TANGARÁ
3037,RN,TENENTE ANANIAS
3038,RN,TENENTE LAURENTINO CRUZ
3039,RN,TIBAU
3040,RN,TIBAU DO SUL
3041,RN,TIMBAÚBA DOS BATISTAS
3042,RN,TOUROS
3043,RN,UMARIZAL
3044,RN,UPANEMA
3045,RN,VERA CRUZ
3046,RO,ALTA FLORESTA D´OESTE
3047,RO,ALTO ALEGRE DOS PARECIS
3048,RO,ALTO PARAÍSO
3049,RO,ALVORADA D´OESTE
3050,RO,ARIQUEMES
3051,RO,BURITIS
3052,RO,CACOAL
3053,RO,CAMPO NOVO DE RONDÔNIA
3054,RO,CANDEIAS DO JAMARI
3055,RO,CEREJEIRAS
3056,RO,CHUPINGUAIA
3057,RO,COLORADO DO OESTE
3058,RO,COSTA MARQUES
3059,RO,CUJUBIM
3060,RO,ESPIGÃO D´OESTE
3061,RO,GUAJARÁ-MIRIM
3062,RO,ITAPUÃ DO OESTE
3063,RO,JARU
3064,RO,JI-PARANÁ
3065,RO,MACHADINHO D´OESTE
3066,RO,MIRANTE DA SERRA
3067,RO,MONTE NEGRO
3068,RO,NOVA BRASILÂNDIA D´OESTE
3069,RO,NOVA MAMORÉ
3070,RO,NOVO HORIZONTE DO OESTE
3071,RO,OURO PRETO DO OESTE
3072,RO,PIMENTA BUENO
3073,RO,PIMENTEIRAS DO OESTE
3074,RO,PORTO VELHO
3075,RO,PRESIDENTE MÉDICI
3076,RO,ROLIM DE MOURA
3077,RO,SERINGUEIRAS
3078,RO,SÃO FELIPE D´OESTE
3079,RO,SÃO FRANCISCO DO GUAPORÉ
3080,RO,SÃO MIGUEL DO GUAPORÉ
3081,RO,THEOBROMA
3082,RO,URUPÁ
3083,RO,VALE DO ANARI
3084,RO,VALE DO PARAÍSO
3085,RO,VILHENA
3086,RR,ALTO ALEGRE
3087,RR,AMAJARI
3088,RR,BOA VISTA
3089,RR,BONFIM
3090,RR,CANTÁ
3091,RR,CARACARAÍ
3092,RR,CAROEBE
3093,RR,IRACEMA
3094,RR,MUCAJAÍ
3095,RR,NORMANDIA
3096,RR,PACARAIMA
3097,RR,RORAINÓPOLIS
3098,RR,SÃO JOÃO DA BALIZA
3099,RR,SÃO LUIZ
3100,RR,UIRAMUTÃ
3101,RS,ACEGUÁ
3102,RS,AGUDO
3103,RS,ALECRIM
3104,RS,ALEGRETE
3105,RS,ALPESTRE
3106,RS,ALVORADA
3107,RS,AMARAL FERRADOR
3108,RS,AMETISTA DO SUL
3109,RS,ANTA GORDA
3110,RS,ANTÔNIO PRADO
3111,RS,ARAMBARÉ
3112,RS,ARARICÁ
3113,RS,ARROIO DO MEIO
3114,RS,ARROIO DO SAL
3115,RS,ARROIO DO TIGRE
3116,RS,ARROIO DOS RATOS
3117,RS,ARROIO GRANDE
3118,RS,ARVOREZINHA
3119,RS,BAGÉ
3120,RS,BALNEÁRIO PINHAL
3121,RS,BARRA DO RIBEIRO
3122,RS,BARROS CASSAL
3123,RS,BARÃO
3124,RS,BARÃO DE COTEGIPE
3125,RS,BENTO GONÇALVES
3126,RS,BOA VISTA DO BURICÁ
3127,RS,BOM JESUS
3128,RS,BOM PRINCÍPIO
3129,RS,BOM PROGRESSO
3130,RS,BOM RETIRO DO SUL
3131,RS,BOQUEIRÃO DO LEÃO
3132,RS,BUTIÁ
3133,RS,CACEQUI
3134,RS,CACHOEIRA DO SUL
3135,RS,CACHOEIRINHA
3136,RS,CAIBATÉ
3137,RS,CAMAQUÃ
3138,RS,CAMARGO
3139,RS,CAMBARÁ DO SUL
3140,RS,CAMPESTRE DA SERRA
3141,RS,CAMPINAS DO SUL
3142,RS,CAMPO BOM
3143,RS,CAMPO NOVO
3144,RS,CAMPOS BORGES
3145,RS,CANDELÁRIA
3146,RS,CANELA
3147,RS,CANGUÇU
3148,RS,CANOAS
3149,RS,CAPÃO DA CANOA
3150,RS,CAPÃO DO LEÃO
3151,RS,CARAZINHO
3152,RS,CARAÁ
3153,RS,CARLOS BARBOSA
3154,RS,CASCA
3155,RS,CAXIAS DO SUL
3156,RS,CAÇAPAVA DO SUL
3157,RS,CERRITO
3158,RS,CERRO GRANDE DO SUL
3159,RS,CERRO LARGO
3160,RS,CHARQUEADAS
3161,RS,CHIAPETTA
3162,RS,CHUÍ
3163,RS,CIDREIRA
3164,RS,CONSTANTINA
3165,RS,CORONEL BICACO
3166,RS,CRISSIUMAL
3167,RS,CRISTAL
3168,RS,CRUZ ALTA
3169,RS,CRUZEIRO DO SUL
3170,RS,DOIS IRMÃOS
3171,RS,DOM FELICIANO
3172,RS,DOM PEDRITO
3173,RS,ELDORADO DO SUL
3174,RS,ENCANTADO
3175,RS,ENCRUZILHADA DO SUL
3176,RS,ENTRE-IJUÍS
3177,RS,ERECHIM
3178,RS,ERVAL GRANDE
3179,RS,ERVAL SECO
3180,RS,ESMERALDA
3181,RS,ESPUMOSO
3182,RS,ESTAÇÃO
3183,RS,ESTEIO
3184,RS,ESTRELA
3185,RS,ESTÂNCIA VELHA
3186,RS,FARROUPILHA
3187,RS,FAXINAL DO SOTURNO
3188,RS,FAZENDA VILANOVA
3189,RS,FELIZ
3190,RS,FLORES DA CUNHA
3191,RS,FONTOURA XAVIER
3192,RS,FORMIGUEIRO
3193,RS,FREDERICO WESTPHALEN
3194,RS,GARIBALDI
3195,RS,GENERAL CÂMARA
3196,RS,GETÚLIO VARGAS
3197,RS,GIRUÁ
3198,RS,GLORINHA
3199,RS,GRAMADO
3200,RS,GRAVATAÍ
3201,RS,GUAPORÉ
3202,RS,GUAÍBA
3203,RS,HARMONIA
3204,RS,HERVAL
3205,RS,HORIZONTINA
3206,RS,HULHA NEGRA
3207,RS,HUMAITÁ
3208,RS,IBIRUBÁ
3209,RS,IGREJINHA
3210,RS,IJUÍ
3211,RS,ILÓPOLIS
3212,RS,IMBÉ
3213,RS,IRAÍ
3214,RS,ITACURUBI
3215,RS,ITAPUCA
3216,RS,ITAQUI
3217,RS,IVOTI
3218,RS,JACUIZINHO
3219,RS,JAGUARI
3220,RS,JAGUARÃO
3221,RS,JAQUIRANA
3222,RS,JÓIA
3223,RS,JÚLIO DE CASTILHOS
3224,RS,LAGOA VERMELHA
3225,RS,LAJEADO
3226,RS,LAVRAS DO SUL
3227,RS,LIBERATO SALZANO
3228,RS,MACHADINHO
3229,RS,MARAU
3230,RS,MARIANA PIMENTEL
3231,RS,MINAS DO LEÃO
3232,RS,MONTENEGRO
3233,RS,MORMAÇO
3234,RS,MORRO REDONDO
3235,RS,MOSTARDAS
3236,RS,MUÇUM
3237,RS,NONOAI
3238,RS,NOVA BOA VISTA
3239,RS,NOVA ESPERANÇA DO SUL
3240,RS,NOVA HARTZ
3241,RS,NOVA PETRÓPOLIS
3242,RS,NOVA PRATA
3243,RS,NOVA SANTA RITA
3244,RS,NOVO CABRAIS
3245,RS,NOVO HAMBURGO
3246,RS,NÃO-ME-TOQUE
3247,RS,OSÓRIO
3248,RS,PAIM FILHO
3249,RS,PALMARES DO SUL
3250,RS,PALMEIRA DAS MISSÕES
3251,RS,PALMITINHO
3252,RS,PANAMBI
3253,RS,PANTANO GRANDE
3254,RS,PARAÍ
3255,RS,PARAÍSO DO SUL
3256,RS,PAROBÉ
3257,RS,PASSA SETE
3258,RS,PASSO FUNDO
3259,RS,PEDRO OSÓRIO
3260,RS,PELOTAS
3261,RS,PICADA CAFÉ
3262,RS,PINHEIRO MACHADO
3263,RS,PIRATINI
3264,RS,PLANALTO
3265,RS,PORTO ALEGRE
3266,RS,PORTO XAVIER
3267,RS,PORTÃO
3268,RS,PUTINGA
3269,RS,QUARAÍ
3270,RS,QUINZE DE NOVEMBRO
3271,RS,REDENTORA
3272,RS,RESTINGA SECA
3273,RS,RIO GRANDE
3274,RS,RIO PARDO
3275,RS,ROCA SALES
3276,RS,RODEIO BONITO
3277,RS,ROLANTE
3278,RS,RONDA ALTA
3279,RS,RONDINHA
3280,RS,ROSÁRIO DO SUL
3281,RS,SALDANHA MARINHO
3282,RS,SALTO DO JACUÍ
3283,RS,SALVADOR DO SUL
3284,RS,SANANDUVA
3285,RS,SANTA BÁRBARA DO SUL
3286,RS,SANTA CRUZ DO SUL
3287,RS,SANTA MARIA
3288,RS,SANTA MARIA DO HERVAL
3289,RS,SANTA ROSA
3290,RS,SANTA VITÓRIA DO PALMAR
3291,RS,SANTANA DA BOA VISTA
3292,RS,SANTANA DO LIVRAMENTO
3293,RS,SANTIAGO
3294,RS,SANTO ANTÔNIO DA PATRULHA
3295,RS,SANTO ANTÔNIO DAS MISSÕES
3296,RS,SANTO AUGUSTO
3297,RS,SANTO CRISTO
3298,RS,SANTO ÂNGELO
3299,RS,SAPIRANGA
3300,RS,SAPUCAIA DO SUL
3301,RS,SARANDI
3302,RS,SEBERI
3303,RS,SEGREDO
3304,RS,SELBACH
3305,RS,SENTINELA DO SUL
3306,RS,SERAFINA CORRÊA
3307,RS,SERTÃO
3308,RS,SERTÃO SANTANA
3309,RS,SILVEIRA MARTINS
3310,RS,SINIMBU
3311,RS,SOBRADINHO
3312,RS,SOLEDADE
3313,RS,SÃO BORJA
3314,RS,SÃO DOMINGOS DO SUL
3315,RS,SÃO FRANCISCO DE ASSIS
3316,RS,SÃO FRANCISCO DE PAULA
3317,RS,SÃO GABRIEL
3318,RS,SÃO JERÔNIMO
3319,RS,SÃO JOSÉ DO NORTE
3320,RS,SÃO JOSÉ DO OURO
3321,RS,SÃO JOSÉ DOS AUSENTES
3322,RS,SÃO JOÃO DA URTIGA
3323,RS,SÃO JOÃO DO POLÊSINE
3324,RS,SÃO LEOPOLDO
3325,RS,SÃO LOURENÇO DO SUL
3326,RS,SÃO LUIZ GONZAGA
3327,RS,SÃO MARCOS
3328,RS,SÃO MARTINHO
3329,RS,SÃO MIGUEL DAS MISSÕES
3330,RS,SÃO PAULO DAS MISSÕES
3331,RS,SÃO PEDRO DO SUL
3332,RS,SÃO SEBASTIÃO DO CAÍ
3333,RS,SÃO SEPÉ
3334,RS,SÃO VALÉRIO DO SUL
3335,RS,SÃO VICENTE DO SUL
3336,RS,TABAÍ
3337,RS,TAPEJARA
3338,RS,TAPERA
3339,RS,TAPES
3340,RS,TAQUARA
3341,RS,TAQUARI
3342,RS,TENENTE PORTELA
3343,RS,TERRA DE AREIA
3344,RS,TEUTÔNIA
3345,RS,TIO HUGO
3346,RS,TORRES
3347,RS,TRAMANDAÍ
3348,RS,TRINDADE DO SUL
3349,RS,TRIUNFO
3350,RS,TRÊS CACHOEIRAS
3351,RS,TRÊS COROAS
3352,RS,TRÊS DE MAIO
3353,RS,TRÊS PASSOS
3354,RS,TUNAS
3355,RS,TUPANCIRETÃ
3356,RS,TURUÇU
3357,RS,URUGUAIANA
3358,RS,VACARIA
3359,RS,VALE DO SOL
3360,RS,VENÂNCIO AIRES
3361,RS,VERA CRUZ
3362,RS,VERANÓPOLIS
3363,RS,VIAMÃO
3364,RS,VILA FLORES
3365,RS,VITÓRIA DAS MISSÕES
3366,RS,XANGRI-LÁ
3367,SC,ABELARDO LUZ
3368,SC,AGROLÂNDIA
3369,SC,AGRONÔMICA
3370,SC,ALFREDO WAGNER
3371,SC,ANCHIETA
3372,SC,ANITA GARIBALDI
3373,SC,ANITÁPOLIS
3374,SC,ANTÔNIO CARLOS
3375,SC,APIÚNA
3376,SC,ARAQUARI
3377,SC,ARARANGUÁ
3378,SC,ARMAZÉM
3379,SC,ASCURRA
3380,SC,BALNEÁRIO ARROIO DO SILVA
3381,SC,BALNEÁRIO BARRA DO SUL
3382,SC,BALNEÁRIO CAMBORIÚ
3383,SC,BALNEÁRIO GAIVOTA
3384,SC,BALNEÁRIO PIÇARRAS
3385,SC,BALNEÁRIO RINCÃO
3386,SC,BARRA VELHA
3387,SC,BELA VISTA DO TOLDO
3388,SC,BENEDITO NOVO
3389,SC,BIGUAÇU
3390,SC,BLUMENAU
3391,SC,BOCAINA DO SUL
3392,SC,BOM JARDIM DA SERRA
3393,SC,BOM JESUS
3394,SC,BOM RETIRO
3395,SC,BOMBINHAS
3396,SC,BRAÇO DO NORTE
3397,SC,BRUSQUE
3398,SC,CAIBI
3399,SC,CAMBORIÚ
3400,SC,CAMPO ALEGRE
3401,SC,CAMPO BELO DO SUL
3402,SC,CAMPO ERÊ
3403,SC,CAMPOS NOVOS
3404,SC,CANELINHA
3405,SC,CANOINHAS
3406,SC,CAPINZAL
3407,SC,CAPIVARI DE BAIXO
3408,SC,CATANDUVAS
3409,SC,CAÇADOR
3410,SC,CHAPECÓ
3411,SC,COCAL DO SUL
3412,SC,CONCÓRDIA
3413,SC,CORONEL FREITAS
3414,SC,CORONEL MARTINS
3415,SC,CORREIA PINTO
3416,SC,CORUPÁ
3417,SC,CRICIÚMA
3418,SC,CUNHA PORÃ
3419,SC,CURITIBANOS
3420,SC,DESCANSO
3421,SC,DIONÍSIO CERQUEIRA
3422,SC,ERVAL VELHO
3423,SC,FAXINAL DOS GUEDES
